Unnamed: 0,FINAL_FIX,sentiment,confidence,label
272,saran aja nih fitur filter tambah short by rating pilih rating utk atas misal sama kasih fitur utk total harga cari jadi klo mau nginap ato ato lebih malam langsung tau total harga searching hotel sangat mudah guna,1,0.9988609552383424,Positive
273,sangat bantu sekali thank s,1,0.9983322024345398,Positive
274,aplikasi sangat bantu lebih bagus aplikasi buat menu verifikasi langkah aktivitas hacker sangat ganas mohon timbang terimakasih,0,0.9995976090431212,Negative
275,sangat mudah dapat ticket perlu ribet cukup tekan semua selesai,0,0.9998606443405152,Negative
276,bisa ubah jadwal free he he he,0,0.9999006986618042,Negative
277,kalau minta reschedule biaya tambah banyak bgt,0,0.9998908042907716,Negative
278,kalau tambah tiket kapal laut pak,1,0.9990947246551514,Positive
279,moga tetap lancar dn gampang dlm beli tiket,1,0.9997528195381165,Positive
280,cara hubung cs nya gimana lasum direspon misal masalah,0,0.999936819076538,Negative
281,voucer gagal terbit entah pusat bantu tp menit ga selesai duduk lobby jam,0,0.999935746192932,Negative
282,selalu muas dg guna semua jadi mudah,1,0.9997408986091614,Positive
283,banyak manfaat tingkat kualitas terus,0,0.9738962054252625,Negative
284,mudah aplikasi mudah peng operasional,0,0.9994227886199952,Negative
285,booking terbang sdh bagus moga makin tingkat sistem,1,0.9992530941963196,Positive
286,gausah panjang iklan lo kont,0,0.999910831451416,Negative
287,moga yg sy pesan sesuai,1,0.998454213142395,Positive
288,cepat proses bahkan saat pepet good job,1,0.8183338046073914,Positive
289,aplikasi mudah guna cepat layan,1,0.9972270131111144,Positive
290,terima kasih sangat bantu sekali jalan travoloka,0,0.9998750686645508,Negative
291,syg bgt hotel apartnya tipu ket kolam renang nyata tdk kecewa sekali,0,0.9998754262924194,Negative
292,kebanyakan tampilan aneh,0,0.9998063445091248,Negative
293,benar fitur bagus tarik transaksi cuma sedikit tanya limit payletter nya dadak turun padahal bayar on time lebih sering jauh jatuh tempo bayar dadak turun limit padahal bayar gak pernah masalah,0,0.9999170303344728,Negative
294,gak ad bioskop lgi kk,0,0.99989914894104,Negative
295,aplikasi sangat bagus bantu trimakasih,1,0.9988685846328736,Positive
296,nama tdak sesuai e ktp,0,0.9999055862426758,Negative
297,hallo knp mau refund gk nunggu kode gk masuk,0,0.99993097782135,Negative
298,lama baik ajj paylater ny saran nh utk bunga ny jgn mahal donk,0,0.9479811191558838,Negative
299,mau transaksi pake jd kawatir krn komennya byk yg bintang satu padahal bntar lg musim libur crowded rame tentu layan makin buruk td customer yg ga rasa cek in tp kok yg cek in semrawut kesan,0,0.9999079704284668,Negative
300,lebih praktis proses mudah cepat terimakasih,1,0.9997155070304872,Positive
301,sangat mudah guna sangat bantu,0,0.9999175071716307,Negative
302,sangat mudah laku transaksi sangat bantu jalan yg rencana,1,0.9979362487792968,Positive
303,sangat bantu unguk keliling dunia,1,0.9996160268783568,Positive
304,mau tanya cara refund gmn mes hari tglb jun kirain pesan buat nginep malam ga tau mas lam tgl kira uang bs ga,0,0.9999266862869264,Negative
305,aplikasi tiket semarang ternate jt stlh buka jadi juta,1,0.9962922930717468,Positive
306,tanggung jawab sama yg viral kagak pulang japan jadwal kagak d info ubah kagak refund lu yg salah kagak mau tanggung jawab,0,0.9996631145477296,Negative
307,bolak balik verifikasi data sampe x ujung tolak alesan poto ktp sama selvi orang ga sama baru nemu aplikasi kayak gin mungkin mau php sama paylaternya,0,0.9999237060546876,Negative
308,tulis aplikasi sisa kursi eh pas udah masukin data lengkap sampe nik eh kasih jawab bus penuh ga update aplikasi mending gw uninstall aja dr pd nyampah doang hpe emang gak update real time online apa,0,0.9999313354492188,Negative
309,update ubah jam terbang terupdate aplikasi pemberitahuan pemberitahuan via wa sangat rentan scammer jadi saran ubah update harus langsung aplikasi,0,0.9998014569282532,Negative
310,smg selalu optimal utk layan publik,1,0.999467432498932,Positive
311,guna tahun arti tahun sama makin praktis,0,0.999692678451538,Negative
312,the best app for booking hotel or transportation,0,0.997732400894165,Negative
313,teman libur mana selalu pakai aplikasi tiket kereta api hotel nyaman tempat wisata love,1,0.9998505115509032,Positive
314,gak pernah kecewa mau beli tiket aja ribet sistem slalu gagal data pesan isi gak tau maksdnya apa please baik apk nya,0,0.9999330043792723,Negative
315,beli tiket pesawat tiba tiba check out harga ubah naik sendiri belum sering begini ulang lg awal begini lg,0,0.9999215602874756,Negative
316,terbang batal enak hati lion air harga tiket waktu pesan jauh hari lebih murah harga tiket hari h maaf kalian lion air hilang langgan kapok pakai kalian,0,0.9998883008956908,Negative
317,cukup mudah proses beli tiket online sibuk kerja mes langsung stasiun bandara mudah orang lihat jadwal berangkat promo tarik tiket sedia online,0,0.9997983574867249,Negative
318,keren pokokx semua urus beres dgn,1,0.9998138546943665,Positive
319,aplikasi bagus kalo diadain dong tiket pelni,1,0.9908248782157898,Positive
320,sangat bantu saat kondisi uang mepet dg aplikasi hotel sesuai budget tipis mantul sahabat setia si budget tipis,1,0.9997438788414,Positive
321,oke pake banget aplikasiny kalau lebih mirah harga nya,0,0.9998956918716432,Negative
322,kasih bintang harap sama teman teman selamat paru paru dunia,1,0.9998319149017334,Positive
323,sangat bantu terimakasih moga makin sukses,1,0.9998313188552856,Positive
324,ga ad yg the best,1,0.9983868598937988,Positive
325,ayoo dong adain lg eats banyak loh konsumen nya masa pandemi covid selesai terus udahan ayo bukalagi eats nya,1,0.9985238909721376,Positive
326,gak rekomendasi jangan pernah download,0,0.9999127388000488,Negative
327,hallo kak yu libur pantai geopark ciletuh sukabumi inap villa ikbhar ciletuh,0,0.9997991919517516,Negative
328,lebih umum umum hari hari ni memang tak ml,0,0.9997768998146056,Negative
329,proses cepat waktu bayar terlalu singkat,0,0.9999083280563354,Negative
330,aplikasi ganggu terus utk hari tanggal juni,0,0.999915361404419,Negative
331,aplikasi yg banyak menzholimi orang,0,0.999509334564209,Negative
332,p mm g nyedo mm l o see a ppory lj click jl lvhkmpz re b uu l,0,0.9999277591705322,Negative
333,layan sangat cepat tiket lngsg muncul selesai transfer,0,0.9997922778129578,Negative
334,sangat kecewa selalu bayar tepat waktu guna fitur pay virtual number kok input pin virtual numbernya selalu gagal aktif hari yg lalu,0,0.9998723268508912,Negative
335,gak pernah telat bayar selalu on time tp level selalu turun,0,0.9999018907546996,Negative
336,aplikasi sangat bantu user friendly,0,0.99992036819458,Negative
337,beri banyak diskon donk prioritas,0,0.979827046394348,Negative
338,cukup bagus sangat bantu sekali,0,0.9999308586120604,Negative
339,oke aplikasi bagus mudah buat guna amin,1,0.998928964138031,Positive
340,harga tera sesuai lanjut bayar khusus citilink contoh tera jt utk orang pas bayar jt donk baik jangan tipu gk gitu cara,0,0.9996745586395264,Negative
341,sangat bantu reservasi yg cepat,1,0.9995855689048768,Positive
342,bigung lihat komentar semua komentar buruk padahal guna puluh tahun ga pernah masalah semua jamin kendali tetap pihak sukses selalu,1,0.8611408472061157,Positive
343,laku beli tiket harap beli belum jadi salah bayar proses bijaksana entah dikmbalikan apa bijak manajemen terima kasih,0,0.9998942613601683,Negative
344,henti iklan ganggu layar hp,0,0.9999157190322876,Negative
345,aplikasi nya bagus mudah cari tiket tempat inap worth it,1,0.9988139867782592,Positive
346,sangat bagus dr fitur pesawat udah lengkap,1,0.9997707009315492,Positive
347,notifikasi promo mati banyak kirim spam email edit ga efek jelas bukan bug sengaja,0,0.999933123588562,Negative
348,mantap moga pertama kali dapet hotel yg muas,1,0.9967999458312988,Positive
349,always be sukses for you,1,0.9997515082359314,Positive
350,harus kalo ngasih limit ga usah batas penggunanaan malah limit beku harus buat langgan se nyaman mungkin dong,0,0.9998948574066162,Negative
351,keren utk mau reschedule mudah cepat,1,0.999805748462677,Positive
352,pesan hotel tiket tuk libur sni jamin praktis trjangkau dpt kupon rekomen bgt,1,0.9998506307601928,Positive
353,sjauh alhmdlillah ckup baik bintang aja dlu trmksh,1,0.999521017074585,Positive
354,emang udah gk menu bioskop apa gimana,0,0.9999197721481324,Negative
355,jelas cepat lugas mudah pengoprasionalnya percaya,0,0.982518434524536,Negative
356,aplikasi pokok sangat bantu mudah bayar,0,0.9998817443847656,Negative
357,sangt kecewa berat degan kmrin beli tiket papua lampung mmng lbh murah tp pesawat lion dn citilink allah kejam na orang maskapai jg yah gim mu keburu terminal bejuhan kirain jam it benar tepat ternyta cek in d citilink jakarta wkatu jam mana jauh tuju terminal eh tiba malah sdh tutup mana uang pas n akhrna naik trevel lampung malah tambah mahal terimakasih sdh siksa sy,0,0.9999345541000366,Negative
358,bagus pake cuman update apk sering tutup sendiri buka,0,0.999930739402771,Negative
359,aplikasi sangat bagus pesan tiket,1,0.9947339296340942,Positive
360,bintang dulu krn refund tiket selesai,0,0.9998977184295654,Negative
361,buruk lepas tanggung jawab atas keluh customer,0,0.9999258518218994,Negative
362,aplikasi baik sangat bantu traveling mana good poko,1,0.9507794380187988,Positive
363,sangat sukak pakai aplikasi krn sangat mudah ber transaksi traveling k mana aja tks u,1,0.9990949630737304,Positive
364,terimakasih mudah dapat tiket pesawat,1,0.9997697472572328,Positive
365,ribet login nya g rekom app parah,0,0.9999243021011353,Negative
366,top markotop deh pokok lanjut tingkat,0,0.9999032020568848,Negative
367,it s my first time take it easy,0,0.7485970854759216,Negative
368,sangat bantu puas layan mudah transaksi qris mungkin kembang guna transaksi lain,1,0.998022198677063,Positive
369,bagus mudah costumer lihat detail kamar harga,0,0.9990992546081544,Negative
370,sangat buruk masa kit aju refund tolak alas check in padahal perna check in aju jam berangkat sama pihak suru hubung pihak lion nyata uda laku checkin pihak nya sendiri biar ngembalika uang layan buruk sangat buruk main sangat jelek,0,0.999936580657959,Negative
371,moga selalu jaga puasa langgan banyak promo,1,0.997954487800598,Positive
372,rasa rugi transaksi tiket pesawat karna jadi refun tiket malah suruh bayar biarin kena ojk,0,0.9999195337295532,Negative
373,sumpah game bagus banget game kenal lima bintang ampun keren nya game,1,0.9997562766075134,Positive
374,selalu mudah fumgsional selalu mantap,1,0.99982750415802,Positive
375,mantap sangat bantu user friendly sering in promo gede an,1,0.6678442358970642,Positive
376,dasar saran ortu kata coba pakai nyata memang bantu bgt buat aku ken pulkam pas libur kuliah pernah pas dpt jadi batal maskapai semua bener mudah the best mah moga tetap jadi aplikasi travel percaya,1,0.9998658895492554,Positive
377,pertama kali rental mobil kapok rental mobil dgn supplier bal fast track driver imam zainuri jarak tuju dlm kota taban bal km kena biaya tambah zona rp k kl zona rp k ada pemberitahuan lebih dr drivernya padhl peta layan jelas taban masuk zona layan bkn zona driver jg sengaja lalu jln yg lbh jauh tuju spy bs ot driver sdh isi bensin duluan tdk nota hati kl mau rent ol,0,0.9998457431793212,Negative
378,sangat manfaat guna yg sgt simpel bayar mini market lebih baik kalo fitu simpan uang kayak shopeepay misal transfer uang,1,0.9996365308761596,Positive
379,cs tidak bantu,0,0.999897003173828,Negative
380,banyak voucher sukaakk bgd thx,1,0.9997630715370178,Positive
381,aplikasi jalan inap yg baik banyak promo discount harga tepat beri refund dana konsumen,1,0.9996170997619628,Positive
382,aplikasi yg bantu dlm mesan baik hotel moga selalu jadi pilih tambah discount souvenir promo guna,1,0.9996832609176636,Positive
383,terimakasih mudah jalan moga jadi baik,1,0.99966561794281,Positive
384,tiket yg pesan mlah batal maskapai suatu tindak yg rugi konsumen karna uang yg kmbalikan sesuai dngan harga awal beli tiket niat buat app lbih baik hpus app dri playstor sbagai konsumen rasa sngat kecewa sngan playanannya ski trimakasih,0,0.9991065859794616,Negative
385,mahalllll murah aplikasi belah paylatter yg bayar bagus status sehat tiba gak bs pakai pindah aplikasi belah lebih jelas,1,0.6339801549911499,Positive
386,boking tiket paling mudahh t hks,0,0.9993916749954224,Negative
387,sangat kecewa layan waktu berangkat bandara sesuai akibat tiket hangus jadi berangkat khusus citilink sangat kecewa sangat kecewa ringan,0,0.9999337196350098,Negative
388,hati hati buat yg mesen inap murah banyak yg udah gak kerjasama tp iklan kan sama alam minta biaya tambah pas check in,0,0.999626636505127,Negative
389,kalo gak promo gak usah bikin sok promo pas cek promo pas mau pesan langsung hilang promo nya bukan sekali kyg gt udah sering skrang parah kali kalian,0,0.9999293088912964,Negative
390,lebih mudah beli tiket pesawat,1,0.9996308088302612,Positive
391,semua layan jebak jelas syarat syarat pakai jasa paksa pakai jasa sangat jebak recommended order jasa sini,0,0.9999332427978516,Negative
392,thanks for make my business easy,1,0.9998158812522888,Positive
393,harga ubah total harga ubah idr jadi idr mohon periksa rincian harga lanjut bayar,0,0.9998947381973268,Negative
394,terima kasih sesuai dgn apa yg ingin,1,0.9996339082717896,Positive
395,habis update kok malah armada travel yg biasa nya kok jadi ngga jadi nyesel update,0,0.9999338388442992,Negative
396,kasih bintang dulu kalo oke tambah,1,0.9073217511177064,Positive
397,guna iklan selalu ganggu aktifitas puas layan kecewa ganggu iklan nya,0,0.9999370574951172,Negative
398,pergi jadi lbih gampang cari ticket pesawat walaupun sedang hutan yg penting jaring internet,1,0.99822598695755,Positive
399,terimakasih sangat puas dgn layan yg beri kait refund dr tiket voucher gagal terbit yg alami kmrn,1,0.9977765679359436,Positive
400,sangat mudah bantu pilih hotel banyak makasih,1,0.9820802211761476,Positive
401,terkadang harga lebih mahal drpd belah jgn lupa banding pesan,0,0.999784767627716,Negative
402,sen sini selalu tempat pilih tksi,1,0.999783456325531,Positive
403,mohon bantu proses verifikasi sy laku bayar malah gagal verifikasi sistem sedang baik sy laku lapor jam lalu tp hasil,0,0.9999301433563232,Negative
404,no respect makin lama makin lambat e ticket selalu terbit lama stlh beli,0,0.9999316930770874,Negative
405,maaf ni belum paylater ngk bayar selalu ngebug mau bayar paylater sampe paylater blum buat bayar soal tgihan si walaupun ngk banyak,0,0.9999169111251832,Negative
406,kapok pake paylater baru tadi pagi booking hotel bayar pake paylater jumlah jt siang aju refund mau pakai villa refund tuju tp tetap kena biaya nila total ribu tetap tagih tagih ga pantes aja jt kena biaya k kamar nya bahkan pakai bayar baru td pagi harap hati guna,0,0.9999254941940308,Negative
407,cepat ga ribet moga selalu layan sangat baik,1,0.9951600432395936,Positive
408,aplikasi error ga login cari tiket pesawat mohon baik cepat masalah tiket ku dalam akun ku akun ga login,0,0.999921441078186,Negative
